,charge,compound_id,nh,pka,nmg,pkmg,pkmg_is_predicted,microspecies_id,name
222,-1.0,CHB_4593,3.0,3.29,0.0,,,ms_222,(E)-dihydroxyfumarate
223,-1.0,CHB_4593,3.0,3.29,1.0,0.784890440978382,1.0,ms_223,(E)-dihydroxyfumarate
224,0.0,CHB_4593,4.0,2.45,0.0,,,ms_224,(E)-dihydroxyfumarate
225,-2.0,MAN_10170,5.0,,0.0,,,ms_225,(ethyl)phosphonate
226,-2.0,MAN_10170,5.0,,1.0,2.70673291041,0.0,ms_226,(ethyl)phosphonate
227,-1.0,MAN_10170,6.0,8.2,0.0,,,ms_227,(ethyl)phosphonate
228,0.0,MAN_10170,7.0,2.48,0.0,,,ms_228,(ethyl)phosphonate
229,-2.0,MAN_10007,3.0,,0.0,,,ms_229,(methoxy)phosphonate
230,-2.0,MAN_10007,3.0,,1.0,1.60448115149904,1.0,ms_230,(methoxy)phosphonate
231,-1.0,MAN_10007,4.0,6.85,0.0,,,ms_231,(methoxy)phosphonate
232,-1.0,MAN_10007,4.0,6.85,1.0,-0.823294695949548,1.0,ms_232,(methoxy)phosphonate
233,0.0,MAN_10007,5.0,1.83,0.0,,,ms_233,(methoxy)phosphonate
234,-2.0,CHS_10449628,3.0,,0.0,,,ms_234,(methyl)phosphonate
235,-2.0,CHS_10449628,3.0,,1.0,2.71673291041,0.0,ms_235,(methyl)phosphonate
236,-1.0,CHS_10449628,4.0,7.96,0.0,,,ms_236,(methyl)phosphonate
237,0.0,CHS_10449628,5.0,2.42,0.0,,,ms_237,(methyl)phosphonate
238,0.0,MAN_10063,16.0,,0.0,,,ms_238,(R)-(+)-1-phenyl 1-butyl acetate
239,0.0,CHB_45616,10.0,,0.0,,,ms_239,(R)-(+)-1-phenyl ethanol
240,0.0,PBC_62341,12.0,,0.0,,,ms_240,(R)-(+)-1-phenyl ethyl acetate
241,0.0,PBC_95372,14.0,,0.0,,,ms_241,(R)-(+)-1-phenyl-1-butanol
242,0.0,PBC_7147,12.0,,0.0,,,ms_242,(R)-(+)-1-phenyl-1-propanol
243,0.0,MAN_10103,14.0,,0.0,,,ms_243,(R)-(+)-1-phenyl-1-propyl acetate
244,-5.0,MAN_10128,47.0,,0.0,,,ms_244,(R)-2-(4-isobutylphenyl)propionyl-CoA
245,-5.0,MAN_10128,47.0,,1.0,5.06565850677285,1.0,ms_245,(R)-2-(4-isobutylphenyl)propionyl-CoA
246,-4.0,MAN_10128,48.0,12.61,0.0,,,ms_246,(R)-2-(4-isobutylphenyl)propionyl-CoA
247,-4.0,MAN_10128,48.0,12.61,1.0,3.94187911329696,1.0,ms_247,(R)-2-(4-isobutylphenyl)propionyl-CoA
248,-3.0,MAN_10128,49.0,5.89,0.0,,,ms_248,(R)-2-(4-isobutylphenyl)propionyl-CoA
249,-3.0,MAN_10128,49.0,5.89,1.0,3.05444154022215,1.0,ms_249,(R)-2-(4-isobutylphenyl)propionyl-CoA
250,-2.0,MAN_10128,50.0,3.29,0.0,,,ms_250,(R)-2-(4-isobutylphenyl)propionyl-CoA
251,-2.0,MAN_10128,50.0,3.29,1.0,0.481571041335485,1.0,ms_251,(R)-2-(4-isobutylphenyl)propionyl-CoA
252,-1.0,MAN_10128,51.0,2.03,0.0,,,ms_252,(R)-2-(4-isobutylphenyl)propionyl-CoA
253,-1.0,MAN_10128,51.0,2.03,1.0,-0.89015310589378,1.0,ms_253,(R)-2-(4-isobutylphenyl)propionyl-CoA
254,0.0,MAN_10128,52.0,1.43,0.0,,,ms_254,(R)-2-(4-isobutylphenyl)propionyl-CoA
255,0.0,MAN_10128,52.0,1.43,1.0,-2.10163461714912,1.0,ms_255,(R)-2-(4-isobutylphenyl)propionyl-CoA
256,1.0,MAN_10128,53.0,0.73,0.0,,,ms_256,(R)-2-(4-isobutylphenyl)propionyl-CoA
257,1.0,MAN_10128,53.0,0.73,1.0,-3.54465851951218,1.0,ms_257,(R)-2-(4-isobutylphenyl)propionyl-CoA
258,-2.0,CHB_32796,6.0,,0.0,,,ms_258,(R)-2-hydroxyglutarate
259,-2.0,CHB_32796,6.0,,1.0,2.03078693865545,1.0,ms_259,(R)-2-hydroxyglutarate
260,-1.0,CHB_32796,7.0,4.16,0.0,,,ms_260,(R)-2-hydroxyglutarate
261,-1.0,CHB_32796,7.0,4.16,1.0,0.0722946684067014,1.0,ms_261,(R)-2-hydroxyglutarate
262,0.0,CHB_32796,8.0,3.28,0.0,,,ms_262,(R)-2-hydroxyglutarate
263,-2.0,CHB_30934,6.0,,0.0,,,ms_263,(R)-2-methylmalate
264,-2.0,CHB_30934,6.0,,1.0,1.92019406310614,1.0,ms_264,(R)-2-methylmalate
265,-1.0,CHB_30934,7.0,5.33,0.0,,,ms_265,(R)-2-methylmalate
266,-1.0,CHB_30934,7.0,5.33,1.0,0.195221928763094,1.0,ms_266,(R)-2-methylmalate
267,0.0,CHB_30934,8.0,3.43,0.0,,,ms_267,(R)-2-methylmalate
268,-1.0,CHB_10983,7.0,,0.0,,,ms_268,(R)-3-hydroxybutanoate
269,-1.0,CHB_10983,7.0,,1.0,1.10799466852,0.0,ms_269,(R)-3-hydroxybutanoate
270,0.0,CHB_10983,8.0,4.52,0.0,,,ms_270,(R)-3-hydroxybutanoate
271,-3.0,CHB_17794,4.0,,0.0,,,ms_271,(R)-3-phosphoglycerate
272,-3.0,CHB_17794,4.0,,1.0,3.53919119267,0.0,ms_272,(R)-3-phosphoglycerate
273,-2.0,CHB_17794,5.0,6.79,0.0,,,ms_273,(R)-3-phosphoglycerate
274,-2.0,CHB_17794,5.0,6.79,1.0,1.20763805488973,1.0,ms_274,(R)-3-phosphoglycerate
275,-1.0,CHB_17794,6.0,3.84,0.0,,,ms_275,(R)-3-phosphoglycerate
276,-1.0,CHB_17794,6.0,3.84,1.0,-0.647449031212425,1.0,ms_276,(R)-3-phosphoglycerate
277,0.0,CHB_17794,7.0,1.43,0.0,,,ms_277,(R)-3-phosphoglycerate
278,-4.0,CHB_15899,10.0,,0.0,,,ms_278,(R)-5-diphosphomevalonate
279,-4.0,CHB_15899,10.0,,1.0,5.36518239934714,1.0,ms_279,(R)-5-diphosphomevalonate
280,-3.0,CHB_15899,11.0,7.57,0.0,,,ms_280,(R)-5-diphosphomevalonate
281,-3.0,CHB_15899,11.0,7.57,1.0,2.8011150046827,1.0,ms_281,(R)-5-diphosphomevalonate
282,-2.0,CHB_15899,12.0,4.21,0.0,,,ms_282,(R)-5-diphosphomevalonate
283,-2.0,CHB_15899,12.0,4.21,1.0,0.865715194603173,1.0,ms_283,(R)-5-diphosphomevalonate
284,-1.0,CHB_15899,13.0,3.16,0.0,,,ms_284,(R)-5-diphosphomevalonate
285,-1.0,CHB_15899,13.0,3.16,1.0,-1.0360712691012,1.0,ms_285,(R)-5-diphosphomevalonate
286,0.0,CHB_15899,14.0,1.78,0.0,,,ms_286,(R)-5-diphosphomevalonate
287,-3.0,CHB_17436,10.0,,0.0,,,ms_287,(R)-5-phosphomevalonate
288,-3.0,CHB_17436,10.0,,1.0,3.38422255877925,1.0,ms_288,(R)-5-phosphomevalonate
289,-2.0,CHB_17436,11.0,6.85,0.0,,,ms_289,(R)-5-phosphomevalonate
290,-2.0,CHB_17436,11.0,6.85,1.0,1.01237648824182,1.0,ms_290,(R)-5-phosphomevalonate
291,-1.0,CHB_17436,12.0,4.27,0.0,,,ms_291,(R)-5-phosphomevalonate
292,-1.0,CHB_17436,12.0,4.27,1.0,-0.963626584775974,1.0,ms_292,(R)-5-phosphomevalonate
293,0.0,CHB_17436,13.0,1.71,0.0,,,ms_293,(R)-5-phosphomevalonate
294,0.0,CHB_15686,8.0,,0.0,,,ms_294,(R)-acetoin
295,-1.0,CHB_17378,5.0,,0.0,,,ms_295,(R)-glyceraldehyde
296,0.0,CHB_17378,6.0,12.84,0.0,,,ms_296,(R)-glyceraldehyde
297,-1.0,CHB_16004,5.0,,0.0,,,ms_297,(R)-lactate
298,-1.0,CHB_16004,5.0,,1.0,1.43799466852,0.0,ms_298,(R)-lactate
299,0.0,CHB_16004,6.0,3.84,0.0,,,ms_299,(R)-lactate
300,-2.0,CHB_15588,4.0,,0.0,,,ms_300,(R)-malate
301,-2.0,CHB_15588,4.0,,1.0,1.89670574183558,1.0,ms_301,(R)-malate
302,-1.0,CHB_15588,5.0,5.11,0.0,,,ms_302,(R)-malate
303,-1.0,CHB_15588,5.0,5.11,1.0,0.0811200616982117,1.0,ms_303,(R)-malate
304,0.0,CHB_15588,6.0,3.4,0.0,,,ms_304,(R)-malate
305,-5.0,CHB_15465,35.0,,0.0,,,ms_305,(R)-methylmalonyl-CoA
306,-5.0,CHB_15465,35.0,,1.0,5.66179203781105,1.0,ms_306,(R)-methylmalonyl-CoA
307,-4.0,CHB_15465,36.0,5.9,0.0,,,ms_307,(R)-methylmalonyl-CoA
308,-4.0,CHB_15465,36.0,5.9,1.0,5.09238878707311,1.0,ms_308,(R)-methylmalonyl-CoA
309,-3.0,CHB_15465,37.0,3.93,0.0,,,ms_309,(R)-methylmalonyl-CoA
310,-3.0,CHB_15465,37.0,3.93,1.0,2.51966023561032,1.0,ms_310,(R)-methylmalonyl-CoA
311,-2.0,CHB_15465,38.0,3.18,0.0,,,ms_311,(R)-methylmalonyl-CoA
312,-2.0,CHB_15465,38.0,3.18,1.0,-0.0353098269200606,1.0,ms_312,(R)-methylmalonyl-CoA
313,-1.0,CHB_15465,39.0,2.03,0.0,,,ms_313,(R)-methylmalonyl-CoA
314,-1.0,CHB_15465,39.0,2.03,1.0,-0.161460291350373,1.0,ms_314,(R)-methylmalonyl-CoA
315,0.0,CHB_15465,40.0,1.42,0.0,,,ms_315,(R)-methylmalonyl-CoA
316,0.0,CHB_15465,40.0,1.42,1.0,-2.29585181262425,1.0,ms_316,(R)-methylmalonyl-CoA
317,1.0,CHB_15465,41.0,0.73,0.0,,,ms_317,(R)-methylmalonyl-CoA
318,1.0,CHB_15465,41.0,0.73,1.0,-3.55991253037709,1.0,ms_318,(R)-methylmalonyl-CoA
319,-1.0,CHB_15980,11.0,,0.0,,,ms_319,(R)-pantoate
320,-1.0,CHB_15980,11.0,,1.0,0.150481965293705,1.0,ms_320,(R)-pantoate
321,0.0,CHB_15980,12.0,3.78,0.0,,,ms_321,(R)-pantoate
322,-3.0,CHB_15694,18.0,,0.0,,,ms_322,(R)-S-lactoylglutathione
323,-3.0,CHB_15694,18.0,,1.0,3.73446877492362,1.0,ms_323,(R)-S-lactoylglutathione
324,-2.0,CHB_15694,19.0,12.13,0.0,,,ms_324,(R)-S-lactoylglutathione
325,-2.0,CHB_15694,19.0,12.13,1.0,1.75531553095164,1.0,ms_325,(R)-S-lactoylglutathione
326,-1.0,CHB_15694,20.0,9.31,0.0,,,ms_326,(R)-S-lactoylglutathione
327,-1.0,CHB_15694,20.0,9.31,1.0,0.486539310483077,1.0,ms_327,(R)-S-lactoylglutathione
328,0.0,CHB_15694,21.0,3.34,0.0,,,ms_328,(R)-S-lactoylglutathione
329,0.0,CHB_15694,21.0,3.34,1.0,-0.883626450831862,1.0,ms_329,(R)-S-lactoylglutathione
330,1.0,CHB_15694,22.0,1.74,0.0,,,ms_330,(R)-S-lactoylglutathione
331,0.0,CHB_16982,10.0,,0.0,,,ms_331,"(R,R)-2,3-butanediol"
332,-5.0,PBC_11966145,35.0,,0.0,,,ms_332,"(R,S)-malyl-CoA"
333,-5.0,PBC_11966145,35.0,,1.0,5.97460666540747,1.0,ms_333,"(R,S)-malyl-CoA"
334,-4.0,PBC_11966145,36.0,5.9,0.0,,,ms_334,"(R,S)-malyl-CoA"
335,-4.0,PBC_11966145,36.0,5.9,1.0,5.18976087541471,1.0,ms_335,"(R,S)-malyl-CoA"
336,-3.0,PBC_11966145,37.0,3.6,0.0,,,ms_336,"(R,S)-malyl-CoA"
337,-3.0,PBC_11966145,37.0,3.6,1.0,2.46257332133463,1.0,ms_337,"(R,S)-malyl-CoA"
338,-2.0,PBC_11966145,38.0,3.02,0.0,,,ms_338,"(R,S)-malyl-CoA"
339,-2.0,PBC_11966145,38.0,3.02,1.0,0.125846478611425,1.0,ms_339,"(R,S)-malyl-CoA"
340,-1.0,PBC_11966145,39.0,2.02,0.0,,,ms_340,"(R,S)-malyl-CoA"
341,-1.0,PBC_11966145,39.0,2.02,1.0,-0.61708178420347,1.0,ms_341,"(R,S)-malyl-CoA"
342,0.0,PBC_11966145,40.0,1.42,0.0,,,ms_342,"(R,S)-malyl-CoA"
343,0.0,PBC_11966145,40.0,1.42,1.0,-2.30550865437773,1.0,ms_343,"(R,S)-malyl-CoA"
344,1.0,PBC_11966145,41.0,0.73,0.0,,,ms_344,"(R,S)-malyl-CoA"
345,1.0,PBC_11966145,41.0,0.73,1.0,-3.53656771771289,1.0,ms_345,"(R,S)-malyl-CoA"
346,-5.0,MAN_10129,47.0,,0.0,,,ms_346,(S)-2-(4-isobutylphenyl)propionyl-CoA
347,-5.0,MAN_10129,47.0,,1.0,4.69662154031913,1.0,ms_347,(S)-2-(4-isobutylphenyl)propionyl-CoA
348,-4.0,MAN_10129,48.0,12.61,0.0,,,ms_348,(S)-2-(4-isobutylphenyl)propionyl-CoA
349,-4.0,MAN_10129,48.0,12.61,1.0,3.60435063707213,1.0,ms_349,(S)-2-(4-isobutylphenyl)propionyl-CoA
350,-3.0,MAN_10129,49.0,5.89,0.0,,,ms_350,(S)-2-(4-isobutylphenyl)propionyl-CoA
351,-3.0,MAN_10129,49.0,5.89,1.0,2.76927815460094,1.0,ms_351,(S)-2-(4-isobutylphenyl)propionyl-CoA
352,-2.0,MAN_10129,50.0,3.29,0.0,,,ms_352,(S)-2-(4-isobutylphenyl)propionyl-CoA
353,-2.0,MAN_10129,50.0,3.29,1.0,0.103169547361082,1.0,ms_353,(S)-2-(4-isobutylphenyl)propionyl-CoA
354,-1.0,MAN_10129,51.0,2.03,0.0,,,ms_354,(S)-2-(4-isobutylphenyl)propionyl-CoA
355,-1.0,MAN_10129,51.0,2.03,1.0,-0.723954026822481,1.0,ms_355,(S)-2-(4-isobutylphenyl)propionyl-CoA
356,0.0,MAN_10129,52.0,1.43,0.0,,,ms_356,(S)-2-(4-isobutylphenyl)propionyl-CoA
357,0.0,MAN_10129,52.0,1.43,1.0,-1.595311925647,1.0,ms_357,(S)-2-(4-isobutylphenyl)propionyl-CoA
358,1.0,MAN_10129,53.0,0.73,0.0,,,ms_358,(S)-2-(4-isobutylphenyl)propionyl-CoA
359,1.0,MAN_10129,53.0,0.73,1.0,-2.95476666795641,1.0,ms_359,(S)-2-(4-isobutylphenyl)propionyl-CoA
360,0.0,PBC_2724897,16.0,,0.0,,,ms_360,(S)-2-heptanol
361,-2.0,CHB_30936,6.0,,0.0,,,ms_361,(S)-2-methylmalate
362,-2.0,CHB_30936,6.0,,1.0,1.92019406310614,1.0,ms_362,(S)-2-methylmalate
363,-1.0,CHB_30936,7.0,5.33,0.0,,,ms_363,(S)-2-methylmalate
364,-1.0,CHB_30936,7.0,5.33,1.0,0.195221928763094,1.0,ms_364,(S)-2-methylmalate
365,0.0,CHB_30936,8.0,3.43,0.0,,,ms_365,(S)-2-methylmalate
366,-1.0,CHB_27713,10.0,,0.0,,,ms_366,(S)-5-amino-3-oxohexanoate
367,-1.0,CHB_27713,10.0,,1.0,0.409346012767162,1.0,ms_367,(S)-5-amino-3-oxohexanoate
368,0.0,CHB_27713,11.0,9.89,0.0,,,ms_368,(S)-5-amino-3-oxohexanoate
369,0.0,CHB_27713,11.0,9.89,1.0,-0.861484657449626,1.0,ms_369,(S)-5-amino-3-oxohexanoate
370,1.0,CHB_27713,12.0,4.08,0.0,,,ms_370,(S)-5-amino-3-oxohexanoate
371,-2.0,CHB_30864,4.0,,0.0,,,ms_371,(S)-dihydroorotate
372,-2.0,CHB_30864,4.0,,1.0,3.58878207445315,1.0,ms_372,(S)-dihydroorotate
373,-1.0,CHB_30864,5.0,11.71,0.0,,,ms_373,(S)-dihydroorotate
374,-1.0,CHB_30864,5.0,11.71,1.0,1.59259579060687,1.0,ms_374,(S)-dihydroorotate
375,0.0,CHB_30864,6.0,3.28,0.0,,,ms_375,(S)-dihydroorotate
376,0.0,CHB_18041,6.0,,0.0,,,ms_376,(S)-lactaldehyde
377,-1.0,CHB_16651,5.0,,0.0,,,ms_377,(S)-lactate
378,-1.0,CHB_16651,5.0,,1.0,0.280822682468715,1.0,ms_378,(S)-lactate
379,0.0,CHB_16651,6.0,3.84,0.0,,,ms_379,(S)-lactate
380,-2.0,CHB_15589,4.0,,0.0,,,ms_380,(S)-malate
381,-2.0,CHB_15589,4.0,,1.0,1.83770842620063,1.0,ms_381,(S)-malate
382,-1.0,CHB_15589,5.0,5.11,0.0,,,ms_382,(S)-malate
383,-1.0,CHB_15589,5.0,5.11,1.0,0.0281203578998998,1.0,ms_383,(S)-malate
384,0.0,CHB_15589,6.0,3.4,0.0,,,ms_384,(S)-malate
385,-5.0,CHB_15466,35.0,,0.0,,,ms_385,(S)-methylmalonyl-CoA
386,-5.0,CHB_15466,35.0,,1.0,5.72797954392642,1.0,ms_386,(S)-methylmalonyl-CoA
387,-4.0,CHB_15466,36.0,5.9,0.0,,,ms_387,(S)-methylmalonyl-CoA
388,-4.0,CHB_15466,36.0,5.9,1.0,4.72960097321625,1.0,ms_388,(S)-methylmalonyl-CoA
389,-3.0,CHB_15466,37.0,3.93,0.0,,,ms_389,(S)-methylmalonyl-CoA
390,-3.0,CHB_15466,37.0,3.93,1.0,2.09367538909867,1.0,ms_390,(S)-methylmalonyl-CoA
391,-2.0,CHB_15466,38.0,3.18,0.0,,,ms_391,(S)-methylmalonyl-CoA
392,-2.0,CHB_15466,38.0,3.18,1.0,0.00347172060161637,1.0,ms_392,(S)-methylmalonyl-CoA
393,-1.0,CHB_15466,39.0,2.03,0.0,,,ms_393,(S)-methylmalonyl-CoA
394,-1.0,CHB_15466,39.0,2.03,1.0,0.0657970098306366,1.0,ms_394,(S)-methylmalonyl-CoA
395,0.0,CHB_15466,40.0,1.42,0.0,,,ms_395,(S)-methylmalonyl-CoA
396,0.0,CHB_15466,40.0,1.42,1.0,-2.32190606465163,1.0,ms_396,(S)-methylmalonyl-CoA
397,1.0,CHB_15466,41.0,0.73,0.0,,,ms_397,(S)-methylmalonyl-CoA
398,1.0,CHB_15466,41.0,0.73,1.0,-3.58513684770669,1.0,ms_398,(S)-methylmalonyl-CoA
399,-1.0,CHB_17203,8.0,,0.0,,,ms_399,(S)-proline
400,-1.0,CHB_17203,8.0,,1.0,0.982663190646769,1.0,ms_400,(S)-proline
401,0.0,CHB_17203,9.0,10.73,0.0,,,ms_401,(S)-proline
402,0.0,CHB_17203,9.0,10.73,1.0,-0.365072898172738,1.0,ms_402,(S)-proline
403,1.0,CHB_17203,10.0,1.93,0.0,,,ms_403,(S)-proline
404,-6.0,MAN_10098,25.0,,0.0,,,ms_404,(Z)-enolbutyryl-UDP-N-acetylglucosamine
405,-6.0,MAN_10098,25.0,,1.0,7.18569659279468,1.0,ms_405,(Z)-enolbutyryl-UDP-N-acetylglucosamine
406,-5.0,MAN_10098,26.0,12.64,0.0,,,ms_406,(Z)-enolbutyryl-UDP-N-acetylglucosamine
407,-5.0,MAN_10098,26.0,12.64,1.0,5.79437976205641,1.0,ms_407,(Z)-enolbutyryl-UDP-N-acetylglucosamine
408,-4.0,MAN_10098,27.0,12.06,0.0,,,ms_408,(Z)-enolbutyryl-UDP-N-acetylglucosamine
409,-4.0,MAN_10098,27.0,12.06,1.0,4.03674421725811,1.0,ms_409,(Z)-enolbutyryl-UDP-N-acetylglucosamine
410,-3.0,MAN_10098,28.0,9.7,0.0,,,ms_410,(Z)-enolbutyryl-UDP-N-acetylglucosamine
411,-3.0,MAN_10098,28.0,9.7,1.0,2.38776304890749,1.0,ms_411,(Z)-enolbutyryl-UDP-N-acetylglucosamine
412,-2.0,MAN_10098,29.0,3.77,0.0,,,ms_412,(Z)-enolbutyryl-UDP-N-acetylglucosamine
413,-2.0,MAN_10098,29.0,3.77,1.0,0.918326402354662,1.0,ms_413,(Z)-enolbutyryl-UDP-N-acetylglucosamine
414,-1.0,MAN_10098,30.0,3.05,0.0,,,ms_414,(Z)-enolbutyryl-UDP-N-acetylglucosamine
415,0.0,MAN_10098,31.0,1.73,0.0,,,ms_415,(Z)-enolbutyryl-UDP-N-acetylglucosamine
416,-3.0,PBC_447809,4.0,,0.0,,,ms_416,(Z)-phosphoenolbutyrate
417,-3.0,PBC_447809,4.0,,1.0,3.73831538881365,1.0,ms_417,(Z)-phosphoenolbutyrate
418,-2.0,PBC_447809,5.0,6.11,0.0,,,ms_418,(Z)-phosphoenolbutyrate
419,-2.0,PBC_447809,5.0,6.11,1.0,1.1972468563877,1.0,ms_419,(Z)-phosphoenolbutyrate
420,-1.0,PBC_447809,6.0,3.67,0.0,,,ms_420,(Z)-phosphoenolbutyrate
421,-1.0,PBC_447809,6.0,3.67,1.0,-0.642004407497014,1.0,ms_421,(Z)-phosphoenolbutyrate
422,0.0,PBC_447809,7.0,0.85,0.0,,,ms_422,(Z)-phosphoenolbutyrate
423,-3.0,CHB_16551,19.0,,0.0,,,ms_423,",-trehalose"
424,-2.0,CHB_16551,20.0,12.98,0.0,,,ms_424,",-trehalose"
425,-1.0,CHB_16551,21.0,12.43,0.0,,,ms_425,",-trehalose"
426,0.0,CHB_16551,22.0,11.91,0.0,,,ms_426,",-trehalose"
427,-5.0,CHB_18283,18.0,,0.0,,,ms_427,",-trehalose 6-phosphate"
428,-5.0,CHB_18283,18.0,,1.0,5.06573922559634,1.0,ms_428,",-trehalose 6-phosphate"
429,-4.0,CHB_18283,19.0,12.99,0.0,,,ms_429,",-trehalose 6-phosphate"
430,-4.0,CHB_18283,19.0,12.99,1.0,3.56617152177394,1.0,ms_430,",-trehalose 6-phosphate"
431,-3.0,CHB_18283,20.0,12.43,0.0,,,ms_431,",-trehalose 6-phosphate"
432,-3.0,CHB_18283,20.0,12.43,1.0,2.60057889604628,1.0,ms_432,",-trehalose 6-phosphate"
433,-2.0,CHB_18283,21.0,11.91,0.0,,,ms_433,",-trehalose 6-phosphate"
434,-2.0,CHB_18283,21.0,11.91,1.0,1.3131275517481,1.0,ms_434,",-trehalose 6-phosphate"
435,-1.0,CHB_18283,22.0,6.25,0.0,,,ms_435,",-trehalose 6-phosphate"
436,-1.0,CHB_18283,22.0,6.25,1.0,-1.07173412158598,1.0,ms_436,",-trehalose 6-phosphate"
437,0.0,CHB_18283,23.0,1.22,0.0,,,ms_437,",-trehalose 6-phosphate"
438,-4.0,CHB_28413,10.0,,0.0,,,ms_438,1-(5-Phospho-D-ribosyl)-5-amino-4-imidazolecarboxylate
439,-4.0,CHB_28413,10.0,,1.0,5.30095474851941,1.0,ms_439,1-(5-Phospho-D-ribosyl)-5-amino-4-imidazolecarboxylate
440,-3.0,CHB_28413,11.0,12.46,0.0,,,ms_440,1-(5-Phospho-D-ribosyl)-5-amino-4-imidazolecarboxylate
441,-3.0,CHB_28413,11.0,12.46,1.0,3.92629480560217,1.0,ms_441,1-(5-Phospho-D-ribosyl)-5-amino-4-imidazolecarboxylate
442,-2.0,CHB_28413,12.0,7.11,0.0,,,ms_442,1-(5-Phospho-D-ribosyl)-5-amino-4-imidazolecarboxylate
443,-2.0,CHB_28413,12.0,7.11,1.0,2.74982928299332,1.0,ms_443,1-(5-Phospho-D-ribosyl)-5-amino-4-imidazolecarboxylate
444,-1.0,CHB_28413,13.0,6.19,0.0,,,ms_444,1-(5-Phospho-D-ribosyl)-5-amino-4-imidazolecarboxylate
445,-1.0,CHB_28413,13.0,6.19,1.0,0.449357521808601,1.0,ms_445,1-(5-Phospho-D-ribosyl)-5-amino-4-imidazolecarboxylate
446,0.0,CHB_28413,14.0,2.26,0.0,,,ms_446,1-(5-Phospho-D-ribosyl)-5-amino-4-imidazolecarboxylate
447,0.0,CHB_28413,14.0,2.26,1.0,-1.15117754851645,1.0,ms_447,1-(5-Phospho-D-ribosyl)-5-amino-4-imidazolecarboxylate
448,1.0,CHB_28413,15.0,1.18,0.0,,,ms_448,1-(5-Phospho-D-ribosyl)-5-amino-4-imidazolecarboxylate
449,-3.0,CHB_18406,12.0,,0.0,,,ms_449,1-(5'-Phosphoribosyl)-5-amino-4-imidazolecarboxamide
450,-3.0,CHB_18406,12.0,,1.0,3.32261204546865,1.0,ms_450,1-(5'-Phosphoribosyl)-5-amino-4-imidazolecarboxamide
451,-2.0,CHB_18406,13.0,12.45,0.0,,,ms_451,1-(5'-Phosphoribosyl)-5-amino-4-imidazolecarboxamide
452,-2.0,CHB_18406,13.0,12.45,1.0,2.07116902926225,1.0,ms_452,1-(5'-Phosphoribosyl)-5-amino-4-imidazolecarboxamide
453,-1.0,CHB_18406,14.0,6.27,0.0,,,ms_453,1-(5'-Phosphoribosyl)-5-amino-4-imidazolecarboxamide
454,-1.0,CHB_18406,14.0,6.27,1.0,-0.111554977497261,1.0,ms_454,1-(5'-Phosphoribosyl)-5-amino-4-imidazolecarboxamide
455,0.0,CHB_18406,15.0,4.8,0.0,,,ms_455,1-(5'-Phosphoribosyl)-5-amino-4-imidazolecarboxamide
456,0.0,CHB_18406,15.0,4.8,1.0,-1.24398368658682,1.0,ms_456,1-(5'-Phosphoribosyl)-5-amino-4-imidazolecarboxamide
457,1.0,CHB_18406,16.0,1.22,0.0,,,ms_457,1-(5'-Phosphoribosyl)-5-amino-4-imidazolecarboxamide
458,-4.0,CHB_18381,11.0,,0.0,,,ms_458,1-(5'-Phosphoribosyl)-5-formamido-4-imidazolecarboxamide
459,-4.0,CHB_18381,11.0,,1.0,5.20005989463363,1.0,ms_459,1-(5'-Phosphoribosyl)-5-formamido-4-imidazolecarboxamide
460,-3.0,CHB_18381,12.0,12.89,0.0,,,ms_460,1-(5'-Phosphoribosyl)-5-formamido-4-imidazolecarboxamide
461,-3.0,CHB_18381,12.0,12.89,1.0,3.25635634690026,1.0,ms_461,1-(5'-Phosphoribosyl)-5-formamido-4-imidazolecarboxamide
462,-2.0,CHB_18381,13.0,12.28,0.0,,,ms_462,1-(5'-Phosphoribosyl)-5-formamido-4-imidazolecarboxamide
463,-2.0,CHB_18381,13.0,12.28,1.0,2.32586408003735,1.0,ms_463,1-(5'-Phosphoribosyl)-5-formamido-4-imidazolecarboxamide
464,-1.0,CHB_18381,14.0,6.25,0.0,,,ms_464,1-(5'-Phosphoribosyl)-5-formamido-4-imidazolecarboxamide
465,-1.0,CHB_18381,14.0,6.25,1.0,0.0232286960574099,1.0,ms_465,1-(5'-Phosphoribosyl)-5-formamido-4-imidazolecarboxamide
466,0.0,CHB_18381,15.0,2.68,0.0,,,ms_466,1-(5'-Phosphoribosyl)-5-formamido-4-imidazolecarboxamide
467,0.0,CHB_18381,15.0,2.68,1.0,-1.04610387941546,1.0,ms_467,1-(5'-Phosphoribosyl)-5-formamido-4-imidazolecarboxamide
468,1.0,CHB_18381,16.0,1.21,0.0,,,ms_468,1-(5'-Phosphoribosyl)-5-formamido-4-imidazolecarboxamide
469,-2.0,CHB_18299,12.0,,0.0,,,ms_469,1-(indol-3-yl)glycerol 3-phosphate
470,-2.0,CHB_18299,12.0,,1.0,1.9334951126171,1.0,ms_470,1-(indol-3-yl)glycerol 3-phosphate
471,-1.0,CHB_18299,13.0,6.51,0.0,,,ms_471,1-(indol-3-yl)glycerol 3-phosphate
472,-1.0,CHB_18299,13.0,6.51,1.0,-0.251846811542549,1.0,ms_472,1-(indol-3-yl)glycerol 3-phosphate
473,0.0,CHB_18299,14.0,1.49,0.0,,,ms_473,1-(indol-3-yl)glycerol 3-phosphate
474,0.0,CHB_34024,2.0,,0.0,,,ms_474,"1,1,1,2-Tetrachloroethane"
